,OpenTime,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,CloseTime,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
12,2022-01-21 16:00:00,38909.01000000,38936.66000000,38700.00000000,38767.20000000,854.12118000,2022-01-21 16:29:59.999,33149168.96472840,26146,380.74171000,14776716.32871360,0
13,2022-01-21 16:30:00,38767.20000000,38797.92000000,38536.87000000,38679.80000000,1236.87573000,2022-01-21 16:59:59.999,47822106.87195950,23187,671.95098000,25977244.36925510,0
14,2022-01-21 17:00:00,38680.01000000,38890.00000000,38465.67000000,38837.72000000,1030.23853000,2022-01-21 17:29:59.999,39895080.52407820,25958,495.29184000,19191263.22106230,0
15,2022-01-21 17:30:00,38837.71000000,39177.20000000,38732.60000000,39134.55000000,1072.72733000,2022-01-21 17:59:59.999,41789707.43492800,28634,614.07627000,23926933.24272680,0
16,2022-01-21 18:00:00,39136.31000000,39297.55000000,39006.71000000,39148.39000000,1050.33724000,2022-01-21 18:29:59.999,41109129.70116260,30277,488.96647000,19138190.33117630,0
17,2022-01-21 18:30:00,39148.38000000,39214.01000000,39012.00000000,39157.63000000,866.50139000,2022-01-21 18:59:59.999,33910287.24848610,27343,403.56990000,15791825.23464620,0
18,2022-01-21 19:00:00,39157.63000000,39189.63000000,38915.25000000,39031.29000000,957.85423000,2022-01-21 19:29:59.999,37386551.54666230,25077,443.30715000,17302831.39843180,0
19,2022-01-21 19:30:00,39031.29000000,39100.00000000,38938.23000000,38959.77000000,603.07870000,2022-01-21 19:59:59.999,23535802.05948400,20762,266.67501000,10406460.85879880,0
20,2022-01-21 20:00:00,38959.77000000,39320.00000000,38848.35000000,39025.35000000,1064.66935000,2022-01-21 20:29:59.999,41519278.15689200,25852,643.16329000,25086565.40928020,0
21,2022-01-21 20:30:00,39025.36000000,39088.97000000,38885.06000000,38965.92000000,540.07651000,2022-01-21 20:59:59.999,21050661.94278290,19208,252.62272000,9845339.81763130,0
22,2022-01-21 21:00:00,38965.92000000,38979.20000000,38668.19000000,38831.39000000,941.52376000,2022-01-21 21:29:59.999,36536313.52689590,24949,478.48659000,18570522.80352980,0
23,2022-01-21 21:30:00,38831.40000000,38905.00000000,38678.01000000,38898.18000000,675.09182000,2022-01-21 21:59:59.999,26185101.33247310,21385,329.40270000,12777777.23038100,0
24,2022-01-21 22:00:00,38898.19000000,38933.04000000,38457.67000000,38533.00000000,1251.22586000,2022-01-21 22:29:59.999,48345463.67136190,36284,603.79291000,23331338.70444030,0
25,2022-01-21 22:30:00,38533.00000000,38534.94000000,37710.00000000,38186.16000000,4463.77205300,2022-01-21 22:59:59.999,169819409.83849877,95329,1892.32287100,72010003.79792502,0
26,2022-01-21 23:00:00,38186.16000000,38517.10000000,38150.03000000,38387.28000000,1759.37374000,2022-01-21 23:29:59.999,67494437.89221010,40182,841.44074000,32278751.13032020,0
27,2022-01-21 23:30:00,38387.28000000,38751.60000000,38152.10000000,38491.01000000,2139.26232000,2022-01-21 23:59:59.999,82336093.94788110,57704,1143.44867000,44027511.45586260,0
28,2022-01-22 00:00:00,38491.01000000,38607.52000000,38253.48000000,38604.42000000,1341.80113000,2022-01-22 00:29:59.999,51539332.12098760,37121,741.73999000,28495366.28926980,0
29,2022-01-22 00:30:00,38604.42000000,38934.29000000,38273.26000000,38429.11000000,1792.36087000,2022-01-22 00:59:59.999,69190476.44837580,43629,919.38298000,35512676.69384930,0
30,2022-01-22 01:00:00,38429.12000000,38550.00000000,38103.13000000,38456.60000000,1650.34726000,2022-01-22 01:29:59.999,63299343.94699920,36755,839.84106000,32231121.46609210,0
31,2022-01-22 01:30:00,38456.60000000,39042.40000000,38421.49000000,38857.26000000,1979.08815000,2022-01-22 01:59:59.999,76821452.83901280,43606,1018.96621000,39549946.20250920,0
32,2022-01-22 02:00:00,38857.24000000,39071.13000000,38677.82000000,38941.96000000,1152.63503000,2022-01-22 02:29:59.999,44801418.74121770,28351,569.52658000,22136589.85635280,0
33,2022-01-22 02:30:00,38941.96000000,38941.96000000,38514.00000000,38720.72000000,1071.37800000,2022-01-22 02:59:59.999,41447956.51695680,27111,511.60837000,19792670.87943090,0
34,2022-01-22 03:00:00,38720.72000000,38752.70000000,38364.16000000,38503.24000000,899.90296000,2022-01-22 03:29:59.999,34669941.97733270,25505,465.20073000,17922505.66433320,0
35,2022-01-22 03:30:00,38503.23000000,38577.53000000,38284.84000000,38382.50000000,1004.92302000,2022-01-22 03:59:59.999,38572614.48559990,28413,521.13104000,20004404.20311110,0
36,2022-01-22 04:00:00,38383.49000000,38644.02000000,38061.10000000,38183.16000000,1193.92294000,2022-01-22 04:29:59.999,45755446.77600250,30607,597.64362000,22912589.71199050,0
37,2022-01-22 04:30:00,38183.16000000,38495.37000000,37850.00000000,38265.12000000,1458.17546000,2022-01-22 04:59:59.999,55749236.54827930,36774,709.34189000,27136018.15985540,0
38,2022-01-22 05:00:00,38268.42000000,38500.00000000,38182.25000000,38228.55000000,603.52923000,2022-01-22 05:29:59.999,23143844.70169490,20740,277.22995000,10632849.27311850,0
39,2022-01-22 05:30:00,38222.00000000,38300.00000000,37946.00000000,37984.12000000,818.24326000,2022-01-22 05:59:59.999,31204963.99871840,23875,389.23663000,14845551.30423630,0
40,2022-01-22 06:00:00,37984.11000000,38172.05000000,37601.00000000,37757.40000000,2359.95225400,2022-01-22 06:29:59.999,89337370.56997539,49007,1116.97280000,42291061.64884590,0
41,2022-01-22 06:30:00,37757.39000000,38470.00000000,37746.57000000,38355.16000000,1808.19372000,2022-01-22 06:59:59.999,68952475.01917340,38789,942.61701000,35951238.19152440,0
42,2022-01-22 07:00:00,38350.62000000,38464.36000000,37970.31000000,38022.84000000,908.95537000,2022-01-22 07:29:59.999,34751303.46310550,25209,406.42919000,15544200.07049880,0
43,2022-01-22 07:30:00,38022.84000000,38098.03000000,36158.00000000,36682.23000000,8929.12858600,2022-01-22 07:59:59.999,329801349.19460875,174739,3703.26118500,136801347.44269555,0
44,2022-01-22 08:00:00,36682.23000000,37201.16000000,36433.78000000,37000.00000000,2521.39620000,2022-01-22 08:29:59.999,92844253.51484810,72180,1258.38791900,46336651.18313080,0
45,2022-01-22 08:30:00,37000.01000000,37000.01000000,35440.45000000,36117.60000000,4848.47501400,2022-01-22 08:59:59.999,174766737.79829733,111924,1882.44341700,67870459.69677934,0
46,2022-01-22 09:00:00,36123.85000000,36890.00000000,35780.66000000,36732.31000000,3690.86036000,2022-01-22 09:29:59.999,134111314.24244550,78949,2021.72835000,73483381.87519870,0
47,2022-01-22 09:30:00,36732.30000000,36795.41000000,36301.01000000,36445.31000000,1287.83345000,2022-01-22 09:59:59.999,47005216.31381750,33790,568.48442000,20749791.67934600,0
48,2022-01-22 10:00:00,36445.31000000,36835.22000000,36136.66000000,36410.15000000,1659.91179000,2022-01-22 10:29:59.999,60415137.40747820,42336,849.01480000,30906191.44381140,0
49,2022-01-22 10:30:00,36410.15000000,36721.16000000,36384.92000000,36487.96000000,1191.87035000,2022-01-22 10:59:59.999,43605598.10317770,32321,638.12227000,23345708.36588600,0
50,2022-01-22 11:00:00,36487.96000000,36534.96000000,36032.02000000,36261.00000000,1908.05197000,2022-01-22 11:29:59.999,69306745.93027750,33857,776.09603000,28196696.36602450,0
51,2022-01-22 11:30:00,36260.99000000,36619.71000000,36189.38000000,36483.15000000,1421.15143000,2022-01-22 11:59:59.999,51823127.92181560,27490,695.37846000,25358769.37804660,0
52,2022-01-22 12:00:00,36483.15000000,36524.77000000,36263.00000000,36316.08000000,933.23865000,2022-01-22 12:29:59.999,33956651.23670020,25331,459.40608000,16716269.31131450,0
53,2022-01-22 12:30:00,36316.08000000,36549.91000000,36263.28000000,36467.23000000,1219.43929000,2022-01-22 12:59:59.999,44387417.53670620,27495,674.35911000,24547424.91827320,0
54,2022-01-22 13:00:00,36467.22000000,36690.00000000,36460.87000000,36545.66000000,1955.78479000,2022-01-22 13:29:59.999,71567772.98789100,30499,750.28775000,27449062.42994060,0
55,2022-01-22 13:30:00,36545.66000000,36610.00000000,36009.98000000,36341.64000000,2681.12148000,2022-01-22 13:59:59.999,97248193.72317560,46918,979.74507000,35555302.73227590,0
56,2022-01-22 14:00:00,36340.43000000,36423.82000000,36248.28000000,36295.19000000,1083.06307000,2022-01-22 14:29:59.999,39375343.84121480,24459,458.88451000,16683072.46167850,0
57,2022-01-22 14:30:00,36295.20000000,36350.00000000,36200.00000000,36278.51000000,1250.63459000,2022-01-22 14:59:59.999,45359270.54083410,23306,481.98519000,17487647.16848900,0
58,2022-01-22 15:00:00,36278.52000000,36342.71000000,36130.08000000,36130.91000000,1107.78294000,2022-01-22 15:29:59.999,40128170.52159290,27776,431.21749000,15626251.36808070,0
59,2022-01-22 15:30:00,36130.91000000,36212.12000000,35600.01000000,35738.77000000,2560.69932000,2022-01-22 15:59:59.999,92022243.70926870,54079,953.65166000,34259951.52757690,0
60,2022-01-22 16:00:00,35738.77000000,35935.77000000,35559.00000000,35572.92000000,1690.81794000,2022-01-22 16:29:59.999,60490280.46800340,42108,758.60101000,27144851.58206220,0
61,2022-01-22 16:30:00,35572.91000000,35984.68000000,35400.02000000,35719.00000000,2731.85366000,2022-01-22 16:59:59.999,97498647.31236531,60333,1278.02869000,45632875.09668560,0
62,2022-01-22 17:00:00,35719.01000000,35895.00000000,35220.00000000,35347.81000000,2183.58549400,2022-01-22 17:29:59.999,77698453.67715392,50549,903.46742000,32172737.68560890,0
63,2022-01-22 17:30:00,35355.03000000,35699.30000000,35112.84000000,35400.02000000,3091.71015400,2022-01-22 17:59:59.999,109530035.24470870,60982,1303.73930000,46191487.61215935,0
64,2022-01-22 18:00:00,35400.01000000,35806.97000000,35397.36000000,35764.25000000,2084.68324000,2022-01-22 18:29:59.999,74268361.00167490,50676,1008.05437000,35914103.07026300,0
65,2022-01-22 18:30:00,35761.66000000,35819.73000000,35570.93000000,35599.94000000,1359.39209000,2022-01-22 18:59:59.999,48508076.36540550,37640,608.61189000,21718393.02719450,0
66,2022-01-22 19:00:00,35599.94000000,35737.15000000,35301.01000000,35428.06000000,1472.13356000,2022-01-22 19:29:59.999,52269001.40085560,35959,638.91020000,22690277.37903720,0
67,2022-01-22 19:30:00,35428.06000000,35487.87000000,34664.00000000,34814.49000000,4730.41727200,2022-01-22 19:59:59.999,165708482.17790538,93013,1890.08560000,66214891.36638847,0
68,2022-01-22 20:00:00,34812.32000000,35078.80000000,34008.00000000,34903.54000000,6953.16145100,2022-01-22 20:29:59.999,240026913.32030059,140034,3402.34227300,117482911.39236568,0
69,2022-01-22 20:30:00,34903.53000000,35948.01000000,34878.38000000,35488.54000000,6458.09348000,2022-01-22 20:59:59.999,229541645.73954370,120870,3251.19524000,115543426.55610760,0
70,2022-01-22 21:00:00,35488.54000000,35693.09000000,35250.15000000,35377.00000000,1956.18031000,2022-01-22 21:29:59.999,69304700.56617160,47542,974.99374000,34542070.91829840,0
71,2022-01-22 21:30:00,35377.00000000,35516.74000000,34801.00000000,35406.76000000,2855.57363000,2022-01-22 21:59:59.999,100457274.94930490,69357,1373.94469000,48339303.89203550,0
72,2022-01-22 22:00:00,35406.76000000,35900.00000000,35336.23000000,35395.73000000,2590.30238000,2022-01-22 22:29:59.999,92176864.52376010,57616,1320.92515000,47003498.11012090,0
73,2022-01-22 22:30:00,35395.73000000,35889.14000000,35382.37000000,35768.00000000,1519.10915000,2022-01-22 22:59:59.999,54200610.98162710,44231,749.35212000,26731127.31497440,0
74,2022-01-22 23:00:00,35769.80000000,36192.76000000,35549.96000000,35775.39000000,2305.89996000,2022-01-22 23:29:59.999,82681160.76796460,50315,1201.52940000,43074574.59907780,0
75,2022-01-22 23:30:00,35775.39000000,35855.86000000,35518.20000000,35576.30000000,1410.40083000,2022-01-22 23:59:59.999,50312393.57337670,35725,784.02689000,27970325.66357700,0
76,2022-01-23 00:00:00,35576.29000000,35650.00000000,35360.01000000,35496.84000000,1254.88048000,2022-01-23 00:29:59.999,44542246.56736930,33482,711.39576000,25255861.88502170,0
77,2022-01-23 00:30:00,35496.85000000,35656.93000000,34988.80000000,35009.27000000,1655.31564000,2022-01-23 00:59:59.999,58434075.83113810,38037,697.10392000,24627484.42897430,0
78,2022-01-23 01:00:00,35009.27000000,35319.99000000,34965.89000000,35023.78000000,1558.86929000,2022-01-23 01:29:59.999,54782303.74140500,39106,738.70999000,25965867.46563730,0
79,2022-01-23 01:30:00,35023.78000000,35163.23000000,34805.32000000,34838.68000000,1469.40762000,2022-01-23 01:59:59.999,51351788.18451440,41873,737.97005000,25791980.83111510,0
80,2022-01-23 02:00:00,34838.69000000,35501.96000000,34520.59000000,35261.65000000,3176.07523000,2022-01-23 02:29:59.999,111457735.16870030,74565,1630.66724000,57213372.18365190,0
81,2022-01-23 02:30:00,35261.64000000,35340.82000000,34843.09000000,35100.02000000,1302.69708000,2022-01-23 02:59:59.999,45729863.22655250,39493,674.41802000,23668773.74017070,0
82,2022-01-23 03:00:00,35095.23000000,35217.94000000,34567.31000000,34631.23000000,1598.23697000,2022-01-23 03:29:59.999,55743779.88939020,41713,763.29215000,26633748.54162590,0
83,2022-01-23 03:30:00,34621.90000000,34850.00000000,34500.00000000,34610.01000000,1083.42229000,2022-01-23 03:59:59.999,37557616.30622340,32432,484.66637000,16807162.88212340,0
84,2022-01-23 04:00:00,34610.00000000,34800.00000000,34243.38000000,34490.41000000,1873.30413000,2022-01-23 04:29:59.999,64660558.42639430,47004,902.97564000,31168261.18624130,0
85,2022-01-23 04:30:00,34490.41000000,34654.49000000,34286.53000000,34392.12000000,956.43389000,2022-01-23 04:59:59.999,32940815.94786190,32719,487.41927000,16786538.49805000,0
86,2022-01-23 05:00:00,34392.12000000,34719.43000000,34346.54000000,34430.00000000,902.42782000,2022-01-23 05:29:59.999,31143735.63808490,28112,432.72283000,14935396.17548790,0
87,2022-01-23 05:30:00,34427.99000000,34854.84000000,34424.86000000,34528.62000000,1016.96060000,2022-01-23 05:59:59.999,35208953.01261800,27235,514.24511000,17805284.30692490,0
88,2022-01-23 06:00:00,34528.61000000,35500.00000000,34415.95000000,34931.01000000,2463.39958000,2022-01-23 06:29:59.999,86381337.58181120,58786,1355.80398000,47531908.27040980,0
89,2022-01-23 06:30:00,34931.02000000,35430.23000000,34680.59000000,35287.51000000,1759.81453000,2022-01-23 06:59:59.999,61812500.86988630,39822,931.85507000,32730377.17338700,0
90,2022-01-23 07:00:00,35287.50000000,35380.95000000,35078.55000000,35229.66000000,844.95836000,2022-01-23 07:29:59.999,29781225.27561150,25969,426.32777000,15027797.50406970,0
91,2022-01-23 07:30:00,35226.76000000,35729.03000000,35151.52000000,35387.01000000,1141.54803000,2022-01-23 07:59:59.999,40465481.11927260,30334,617.41698000,21896290.59959670,0
92,2022-01-23 08:00:00,35383.95000000,35395.26000000,35000.00000000,35014.44000000,594.33162000,2022-01-23 08:29:59.999,20918652.75964210,23196,284.09626000,10002672.66949430,0
93,2022-01-23 08:30:00,35019.92000000,35109.53000000,34728.12000000,34875.00000000,554.09811000,2022-01-23 08:59:59.999,19335238.52287630,22324,291.68382000,10177113.19333450,0
94,2022-01-23 09:00:00,34875.00000000,35100.00000000,34730.00000000,35098.53000000,526.43288000,2022-01-23 09:29:59.999,18369898.84104230,17266,258.84985000,9035587.95389750,0
95,2022-01-23 09:30:00,35098.52000000,35107.00000000,34880.65000000,35071.42000000,372.66054000,2022-01-23 09:59:59.999,13044665.59000230,13693,184.70175000,6466809.09382560,0
96,2022-01-23 10:00:00,35071.42000000,35435.47000000,34944.00000000,35372.54000000,967.16967000,2022-01-23 10:29:59.999,34052213.09744920,28659,530.35273000,18675894.12601310,0
97,2022-01-23 10:30:00,35372.54000000,35479.11000000,35249.99000000,35401.10000000,634.11687000,2022-01-23 10:59:59.999,22418443.52702320,20374,328.92716000,11630107.77796270,0
98,2022-01-23 11:00:00,35401.11000000,35483.70000000,35268.34000000,35418.69000000,590.90556000,2022-01-23 11:29:59.999,20891454.87970360,19412,288.57582000,10201949.34290510,0
99,2022-01-23 11:30:00,35418.69000000,35526.28000000,35300.48000000,35315.04000000,756.13650000,2022-01-23 11:59:59.999,26768121.72067240,23423,364.49748000,12904218.99622710,0
100,2022-01-23 12:00:00,35316.99000000,35346.21000000,35106.87000000,35161.91000000,502.25745000,2022-01-23 12:29:59.999,17677684.43063390,18903,248.81871000,8757946.13373640,0
101,2022-01-23 12:30:00,35161.90000000,35266.49000000,34834.92000000,34875.29000000,870.85292000,2022-01-23 12:59:59.999,30518486.26034740,23775,373.54736000,13092562.61270320,0
102,2022-01-23 13:00:00,34875.30000000,34996.62000000,34811.00000000,34917.58000000,589.89813000,2022-01-23 13:29:59.999,20587369.26952660,19032,318.69805000,11122627.77562340,0
103,2022-01-23 13:30:00,34921.10000000,35101.53000000,34870.57000000,35051.00000000,403.04423000,2022-01-23 13:59:59.999,14112925.71553330,15276,211.56791000,7407310.28651190,0
104,2022-01-23 14:00:00,35051.01000000,35295.97000000,34952.06000000,35220.26000000,600.95116000,2022-01-23 14:29:59.999,21120424.31663700,17536,341.81340000,12012219.23944970,0
105,2022-01-23 14:30:00,35220.26000000,35280.88000000,35139.04000000,35217.66000000,506.70922000,2022-01-23 14:59:59.999,17842568.16400630,15448,222.80927000,7845157.26778280,0
106,2022-01-23 15:00:00,35217.65000000,35293.97000000,34940.09000000,35059.50000000,955.06715000,2022-01-23 15:29:59.999,33548103.85238620,21413,551.02807000,19363799.48446290,0
107,2022-01-23 15:30:00,35059.50000000,35565.09000000,35059.49000000,35456.40000000,1272.58303000,2022-01-23 15:59:59.999,44946344.64751810,26442,686.28950000,24233858.92254890,0
108,2022-01-23 16:00:00,35456.40000000,35600.47000000,35286.00000000,35311.47000000,1292.83719000,2022-01-23 16:29:59.999,45783950.70125850,29258,671.98638000,23807782.65204770,0
109,2022-01-23 16:30:00,35311.47000000,35359.00000000,35165.22000000,35279.83000000,834.76110000,2022-01-23 16:59:59.999,29432319.95404910,19075,383.92421000,13535341.36179930,0
110,2022-01-23 17:00:00,35279.84000000,35719.99000000,35221.79000000,35689.08000000,1492.45350000,2022-01-23 17:29:59.999,53015146.50558440,31397,839.99410000,29840511.12957120,0
111,2022-01-23 17:30:00,35689.08000000,35758.64000000,35544.79000000,35571.19000000,998.76223000,2022-01-23 17:59:59.999,35587108.92594900,26718,458.72434000,16343074.74879980,0
112,2022-01-23 18:00:00,35571.19000000,35961.23000000,35325.03000000,35474.99000000,2408.15070000,2022-01-23 18:29:59.999,85775346.93534530,48155,1248.12575000,44462739.18293670,0
113,2022-01-23 18:30:00,35474.99000000,35846.77000000,35453.80000000,35846.77000000,914.25798000,2022-01-23 18:59:59.999,32596887.59786100,23050,491.27093000,17513999.37942900,0
114,2022-01-23 19:00:00,35846.77000000,36030.80000000,35738.61000000,36013.05000000,1531.70508000,2022-01-23 19:29:59.999,54954084.70440470,34907,831.81991000,29847236.50639280,0
115,2022-01-23 19:30:00,36013.04000000,36150.76000000,35849.90000000,35882.35000000,1565.38857000,2022-01-23 19:59:59.999,56388449.05266950,36898,741.34282000,26709268.13494910,0
116,2022-01-23 20:00:00,35877.41000000,35900.00000000,35577.00000000,35821.97000000,1180.49471000,2022-01-23 20:29:59.999,42208533.83325580,27450,488.59092000,17474875.52883620,0
117,2022-01-23 20:30:00,35821.97000000,35948.74000000,35662.47000000,35902.12000000,826.37942000,2022-01-23 20:59:59.999,29607684.96812500,23161,455.07764000,16305172.86953240,0
118,2022-01-23 21:00:00,35902.12000000,35906.76000000,35693.11000000,35726.29000000,622.59948000,2022-01-23 21:29:59.999,22284477.55287160,20759,338.14654000,12102376.66713330,0
119,2022-01-23 21:30:00,35726.29000000,35727.63000000,35608.38000000,35686.29000000,563.68794000,2022-01-23 21:59:59.999,20110499.79674000,20653,282.82085000,10090038.70671330,0
120,2022-01-23 22:00:00,35686.29000000,35785.81000000,35557.92000000,35701.92000000,1033.72642000,2022-01-23 22:29:59.999,36856543.00800740,23203,528.29684000,18835422.92473000,0
121,2022-01-23 22:30:00,35701.91000000,35832.36000000,35612.52000000,35803.21000000,444.13877000,2022-01-23 22:59:59.999,15859380.79050050,16123,233.37500000,8334565.34468610,0
122,2022-01-23 23:00:00,35803.21000000,35900.62000000,35700.45000000,35859.08000000,485.09601000,2022-01-23 23:29:59.999,17367209.09028040,16837,251.94326000,9020586.85579340,0
123,2022-01-23 23:30:00,35859.09000000,36055.00000000,35786.56000000,35969.27000000,582.35995000,2022-01-23 23:59:59.999,20917734.20791310,18841,327.11233000,11750880.78544320,0
124,2022-01-24 00:00:00,35969.28000000,36080.50000000,35460.32000000,35620.00000000,1202.16889000,2022-01-24 00:29:59.999,42930797.21591110,29998,574.92803000,20529494.58423850,0
125,2022-01-24 00:30:00,35619.99000000,35620.00000000,35050.40000000,35323.85000000,1613.66820000,2022-01-24 00:59:59.999,56955807.09596020,37875,735.50535000,25956481.95685260,0
126,2022-01-24 01:00:00,35323.85000000,35374.31000000,35181.02000000,35268.59000000,649.10655000,2022-01-24 01:29:59.999,22903093.88837210,19476,309.20250000,10909844.64815150,0
127,2022-01-24 01:30:00,35268.58000000,35349.90000000,35111.56000000,35287.58000000,571.06853000,2022-01-24 01:59:59.999,20104977.11140200,17800,305.42707000,10753577.25772330,0
128,2022-01-24 02:00:00,35282.66000000,35450.00000000,35180.00000000,35180.01000000,711.85020000,2022-01-24 02:29:59.999,25148058.13299400,22324,366.50042000,12947887.16365280,0
129,2022-01-24 02:30:00,35180.00000000,35310.97000000,35156.00000000,35228.45000000,380.20896000,2022-01-24 02:59:59.999,13395632.84315990,14367,201.12305000,7086181.66712640,0
130,2022-01-24 03:00:00,35228.44000000,35357.06000000,35189.99000000,35317.31000000,367.99881000,2022-01-24 03:29:59.999,12989150.67891820,12976,177.97677000,6281460.23842330,0
131,2022-01-24 03:30:00,35317.31000000,35445.49000000,35290.00000000,35332.60000000,311.94661000,2022-01-24 03:59:59.999,11031244.64581280,12497,182.19262000,6441972.55393070,0
132,2022-01-24 04:00:00,35332.59000000,35398.38000000,35000.00000000,35124.35000000,811.29466000,2022-01-24 04:29:59.999,28542858.50218770,21726,378.97574000,13337004.20162720,0
133,2022-01-24 04:30:00,35124.36000000,35224.53000000,34870.01000000,34956.27000000,869.09088000,2022-01-24 04:59:59.999,30446959.28580580,23367,410.74695000,14388299.18977810,0
134,2022-01-24 05:00:00,34956.28000000,35134.52000000,34841.05000000,35098.26000000,740.22081000,2022-01-24 05:29:59.999,25892109.57024970,22062,354.44190000,12395680.74994750,0
135,2022-01-24 05:30:00,35098.25000000,35205.52000000,34601.01000000,34775.45000000,1687.71088000,2022-01-24 05:59:59.999,58777453.57753340,35213,799.29528000,27825108.72615000,0
136,2022-01-24 06:00:00,34775.45000000,35387.80000000,34707.58000000,35088.02000000,1056.77125000,2022-01-24 06:29:59.999,37105356.30584090,27838,545.96044000,19167290.59451630,0
137,2022-01-24 06:30:00,35088.01000000,35315.40000000,35063.00000000,35300.13000000,366.97340000,2022-01-24 06:59:59.999,12920639.95944710,14781,200.47296000,7059030.16730770,0
138,2022-01-24 07:00:00,35300.13000000,35450.00000000,35083.76000000,35304.68000000,624.75567000,2022-01-24 07:29:59.999,22036461.70258350,17544,276.16254000,9741146.00099080,0
139,2022-01-24 07:30:00,35304.69000000,35566.66000000,35209.03000000,35346.15000000,595.39007000,2022-01-24 07:59:59.999,21080119.69043040,19359,324.07657000,11474426.80978610,0
140,2022-01-24 08:00:00,35346.15000000,35482.12000000,35273.15000000,35384.65000000,486.00458000,2022-01-24 08:29:59.999,17193792.64899430,16454,223.17199000,7895232.15614980,0
141,2022-01-24 08:30:00,35384.65000000,35545.76000000,35319.26000000,35508.47000000,393.09250000,2022-01-24 08:59:59.999,13926491.25671290,12431,215.95049000,7651973.93429510,0
142,2022-01-24 09:00:00,35508.47000000,36499.00000000,35383.36000000,36326.69000000,3690.27648000,2022-01-24 09:29:59.999,133376062.86688180,65247,2344.52546000,84734440.94308450,0
143,2022-01-24 09:30:00,36326.69000000,36340.17000000,36108.67000000,36244.55000000,1723.43467000,2022-01-24 09:59:59.999,62428074.55742710,32894,875.28110000,31703448.74785320,0
144,2022-01-24 10:00:00,36244.55000000,36251.50000000,35770.00000000,35819.42000000,2100.60798000,2022-01-24 10:29:59.999,75578922.28119040,47659,1228.01323000,44175361.29999910,0
145,2022-01-24 10:30:00,35819.41000000,35941.51000000,35744.18000000,35840.29000000,740.14350000,2022-01-24 10:59:59.999,26523912.20297530,22291,421.35399000,15099802.33809640,0
146,2022-01-24 11:00:00,35840.30000000,36042.21000000,35759.03000000,35800.02000000,816.56970000,2022-01-24 11:29:59.999,29323091.53582060,18424,350.03218000,12572239.99058880,0
147,2022-01-24 11:30:00,35800.03000000,35800.03000000,35600.00000000,35652.22000000,952.17694000,2022-01-24 11:59:59.999,33974469.39827300,19537,442.69446000,15794935.78568530,0
148,2022-01-24 12:00:00,35650.01000000,35715.01000000,35543.03000000,35578.76000000,549.07379000,2022-01-24 12:29:59.999,19552723.17930870,14896,235.26373000,8375973.70827350,0
