,OpenTime,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,CloseTime,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
11,2022-08-10 12:45:00,22846.72000000,22924.40000000,22846.00000000,22913.53000000,1218.38659000,2022-08-10 12:59:59.999,27877691.40792430,44130,653.11830000,14944971.31906360,0
12,2022-08-10 13:00:00,22913.53000000,22939.52000000,22864.42000000,22881.26000000,1362.88883000,2022-08-10 13:14:59.999,31204359.56045010,50821,685.32822000,15691848.49840740,0
13,2022-08-10 13:15:00,22882.63000000,22924.15000000,22870.39000000,22897.92000000,1018.04787000,2022-08-10 13:29:59.999,23312993.54546340,44054,538.53333000,12332894.28897220,0
14,2022-08-10 13:30:00,22897.94000000,22918.75000000,22854.50000000,22888.81000000,1620.99346000,2022-08-10 13:44:59.999,37092960.56636440,42947,851.62307000,19487253.63475490,0
15,2022-08-10 13:45:00,22888.80000000,22903.78000000,22850.00000000,22863.75000000,961.76154000,2022-08-10 13:59:59.999,22009652.41838220,39401,452.33907000,10351895.98799240,0
16,2022-08-10 14:00:00,22863.75000000,22903.24000000,22849.46000000,22893.67000000,1060.82894000,2022-08-10 14:14:59.999,24268223.29173280,39186,541.93942000,12398385.41041000,0
17,2022-08-10 14:15:00,22891.96000000,22924.95000000,22882.96000000,22904.26000000,955.58555000,2022-08-10 14:29:59.999,21890203.15836630,39032,491.72733000,11264878.31305480,0
18,2022-08-10 14:30:00,22905.42000000,22979.99000000,22897.95000000,22971.84000000,2332.81097000,2022-08-10 14:44:59.999,53492545.48528910,62377,1329.01863000,30473668.65998580,0
19,2022-08-10 14:45:00,22970.63000000,23004.52000000,22910.20000000,22943.35000000,1674.15334000,2022-08-10 14:59:59.999,38432793.30631590,54425,858.62027000,19712570.59543660,0
20,2022-08-10 15:00:00,22941.32000000,22966.62000000,22935.65000000,22949.27000000,800.61218000,2022-08-10 15:14:59.999,18376182.54100020,35547,425.95624000,9777239.22053050,0
